u,w,shift_x,shift_y,align,n_on_top,n_clash,min_r_Hf_Sr,O_O_stack,d_min
0.9455,0.9636,1.6170,5.0094,0.1197,1,14,0.1798,6,2.2600
0.9455,0.9818,1.5853,5.0728,0.1211,1,14,0.2317,6,2.2549
0.9636,0.0000,3.3607,1.6804,0.1249,1,13,0.2831,5,2.2507
0.9636,0.0182,3.3290,1.7438,0.1279,1,14,0.2890,5,2.2501
0.9636,0.0364,3.2973,1.8072,0.1312,1,13,0.3113,5,2.2516
0.9636,0.0545,3.2656,1.8706,0.1347,2,13,0.3470,6,2.2555
0.9636,0.0727,3.2339,1.9340,0.1382,2,12,0.3923,5,2.2615
0.9636,0.0909,3.2022,1.9974,0.1417,2,11,0.4444,4,2.2697
0.9636,0.1091,3.1705,2.0608,0.1450,2,13,0.4357,4,2.2801
0.9636,0.1273,3.1388,2.1242,0.1479,2,13,0.3982,5,2.2927
0.9636,0.1455,3.1071,2.1876,0.1505,2,13,0.3706,5,2.3073
0.9636,0.1636,3.0754,2.2511,0.1527,2,14,0.3552,5,2.3241
0.9636,0.1818,3.0437,2.3145,0.1546,2,16,0.3448,5,2.3233
0.9636,0.2000,3.0120,2.3779,0.1562,2,17,0.2908,4,2.3146
0.9636,0.2182,2.9803,2.4413,0.1578,2,17,0.2455,4,2.3080
0.9636,0.2364,2.9486,2.5047,0.1595,3,17,0.2146,4,2.3035
0.9636,0.2545,2.9169,2.5681,0.1613,3,17,0.2046,4,2.3012
0.9636,0.2727,2.8852,2.6315,0.1635,2,17,0.2185,5,2.3011
0.9636,0.2909,2.8535,2.6949,0.1660,4,17,0.2524,5,2.3032
0.9636,0.3091,2.8217,2.7583,0.1689,4,18,0.2994,6,2.3075
0.9636,0.3273,2.7900,2.8217,0.1719,3,18,0.3545,6,2.3139
0.9636,0.3455,2.7583,2.8852,0.1748,3,18,0.4145,6,2.3225
0.9636,0.3636,2.7266,2.9486,0.1776,3,18,0.4774,5,2.3255
0.9636,0.3818,2.6949,3.0120,0.1799,4,16,0.5423,5,2.3086
0.9636,0.4000,2.6632,3.0754,0.1815,4,15,0.6086,5,2.2938
0.9636,0.4182,2.6315,3.1388,0.1823,4,15,0.6641,6,2.2811
0.9636,0.4364,2.5998,3.2022,0.1822,4,15,0.6735,5,2.2705
0.9636,0.4545,2.5681,3.2656,0.1812,4,15,0.6041,5,2.2621
0.9636,0.4727,2.5364,3.3290,0.1792,4,15,0.5351,5,2.2559
0.9636,0.4909,2.5047,3.3924,0.1766,3,16,0.4666,4,2.2519
0.9636,0.5091,2.4730,3.4558,0.1733,3,17,0.3991,5,2.2501
0.9636,0.5273,2.4413,3.5193,0.1697,3,17,0.3329,5,2.2506
0.9636,0.5455,2.4096,3.5827,0.1660,3,17,0.2691,6,2.2533
0.9636,0.5636,2.3779,3.6461,0.1623,4,17,0.2099,6,2.2582
0.9636,0.5818,2.3462,3.7095,0.1590,2,17,0.1606,6,2.2653
0.9636,0.6000,2.3145,3.7729,0.1560,2,17,0.1325,5,2.2746
0.9636,0.6182,2.2828,3.8363,0.1534,3,17,0.1392,5,2.2861
0.9636,0.6364,2.2511,3.8997,0.1512,3,17,0.1767,4,2.2997
0.9636,0.6545,2.2194,3.9631,0.1493,2,17,0.2306,4,2.3154
0.9636,0.6727,2.1876,4.0265,0.1475,2,16,0.2821,4,2.3285
0.9636,0.6909,2.1559,4.0899,0.1456,2,15,0.2799,5,2.3187
0.9636,0.7091,2.1242,4.1534,0.1437,2,14,0.2952,5,2.3110
0.9636,0.7273,2.0925,4.2168,0.1416,2,13,0.3256,5,2.3055
0.9636,0.7455,2.0608,4.2802,0.1392,2,12,0.3673,5,2.3021
0.9636,0.7636,2.0291,4.3436,0.1366,2,12,0.4170,5,2.3009
0.9636,0.7818,1.9974,4.4070,0.1339,2,11,0.4589,4,2.3019
0.9636,0.8000,1.9657,4.4704,0.1311,1,12,0.4180,4,2.3051
0.9636,0.8182,1.9340,4.5338,0.1284,1,13,0.3859,5,2.3105
0.9636,0.8364,1.9023,4.5972,0.1258,1,13,0.3648,6,2.3180
0.9636,0.8545,1.8706,4.6606,0.1234,1,13,0.3051,5,2.3276
0.9636,0.8727,1.8389,4.7240,0.1214,1,14,0.2436,5,2.3168
0.9636,0.8909,1.8072,4.7875,0.1200,1,14,0.1886,4,2.3010
0.9636,0.9091,1.7755,4.8509,0.1191,0,14,0.1480,5,2.2872
0.9636,0.9273,1.7438,4.9143,0.1189,0,14,0.1352,4,2.2755
0.9636,0.9455,1.7121,4.9777,0.1193,0,14,0.1571,4,2.2660
0.9636,0.9636,1.6804,5.0411,0.1206,1,14,0.2029,5,2.2587
0.9636,0.9818,1.6487,5.1045,0.1224,1,15,0.2602,6,2.2536
0.9818,0.0000,3.4241,1.7121,0.1282,1,14,0.2123,4,2.2516
0.9818,0.0182,3.3924,1.7755,0.1316,1,14,0.2201,4,2.2510
0.9818,0.0364,3.3607,1.8389,0.1354,1,13,0.2487,5,2.2526
0.9818,0.0545,3.3290,1.9023,0.1394,2,13,0.2921,5,2.2564
0.9818,0.0727,3.2973,1.9657,0.1435,2,12,0.3447,5,2.2624
0.9818,0.0909,3.2656,2.0291,0.1475,2,12,0.4030,5,2.2706
0.9818,0.1091,3.2339,2.0925,0.1513,2,12,0.4648,5,2.2810
0.9818,0.1273,3.2022,2.1559,0.1546,3,13,0.4622,5,2.2936
0.9818,0.1455,3.1705,2.2194,0.1575,3,13,0.4386,5,2.3082
0.9818,0.1636,3.1388,2.2828,0.1598,3,14,0.4257,5,2.3228
0.9818,0.1818,3.1071,2.3462,0.1616,3,15,0.3911,5,2.3119
0.9818,0.2000,3.0754,2.4096,0.1631,3,15,0.3444,4,2.3031
0.9818,0.2182,3.0437,2.4730,0.1643,3,15,0.3071,4,2.2964
0.9818,0.2364,3.0120,2.5364,0.1654,2,17,0.2830,4,2.2919
0.9818,0.2545,2.9803,2.5998,0.1665,3,17,0.2755,4,2.2897
0.9818,0.2727,2.9486,2.6632,0.1678,3,18,0.2860,5,2.2896
0.9818,0.2909,2.9169,2.7266,0.1695,3,18,0.3126,5,2.2917
0.9818,0.3091,2.8852,2.7900,0.1714,4,19,0.3517,5,2.2960
0.9818,0.3273,2.8535,2.8535,0.1736,4,18,0.3997,6,2.3024
0.9818,0.3455,2.8217,2.9169,0.1757,3,18,0.4537,6,2.3111
0.9818,0.3636,2.7900,2.9803,0.1777,4,18,0.5118,6,2.3218
0.9818,0.3818,2.7583,3.0437,0.1794,4,18,0.5564,5,2.3095
0.9818,0.4000,2.7266,3.1071,0.1805,4,16,0.5735,5,2.2947
0.9818,0.4182,2.6949,3.1705,0.1809,4,16,0.5987,5,2.2820
0.9818,0.4364,2.6632,3.2339,0.1804,4,15,0.6308,5,2.2714
0.9818,0.4545,2.6315,3.2973,0.1789,4,15,0.5928,5,2.2630
0.9818,0.4727,2.5998,3.3607,0.1767,3,15,0.5223,5,2.2568
0.9818,0.4909,2.5681,3.4241,0.1736,3,16,0.4520,6,2.2528
0.9818,0.5091,2.5364,3.4876,0.1700,3,15,0.3818,5,2.2510
0.9818,0.5273,2.5047,3.5510,0.1659,3,14,0.3120,5,2.2515
0.9818,0.5455,2.4730,3.6144,0.1617,3,16,0.2428,5,2.2542
0.9818,0.5636,2.4413,3.6778,0.1576,3,17,0.1749,5,2.2591
0.9818,0.5818,2.4096,3.7412,0.1537,2,17,0.1109,5,2.2662
0.9818,0.6000,2.3779,3.8046,0.1502,2,17,0.0638,5,2.2756
0.9818,0.6182,2.3462,3.8680,0.1471,3,17,0.0767,5,2.2870
0.9818,0.6364,2.3145,3.9314,0.1445,3,17,0.1332,4,2.3006
0.9818,0.6545,2.2828,3.9948,0.1423,2,16,0.1992,4,2.3163
0.9818,0.6727,2.2511,4.0582,0.1404,2,16,0.2123,4,2.3171
0.9818,0.6909,2.2194,4.1217,0.1387,2,16,0.2094,5,2.3072
0.9818,0.7091,2.1876,4.1851,0.1370,2,15,0.2295,5,2.2995
0.9818,0.7273,2.1559,4.2485,0.1353,2,14,0.2674,5,2.2939
0.9818,0.7455,2.1242,4.3119,0.1336,2,12,0.3169,5,2.2905
0.9818,0.7636,2.0925,4.3753,0.1317,2,12,0.3734,5,2.2893
0.9818,0.7818,2.0608,4.4387,0.1298,2,11,0.4341,5,2.2903
0.9818,0.8000,2.0291,4.5021,0.1279,2,11,0.4799,5,2.2935
0.9818,0.8182,1.9974,4.5655,0.1261,2,12,0.4204,5,2.2989
0.9818,0.8364,1.9657,4.6289,0.1243,2,12,0.3505,5,2.3065
0.9818,0.8545,1.9340,4.6923,0.1227,2,13,0.2811,4,2.3162
0.9818,0.8727,1.9023,4.7558,0.1215,2,13,0.2127,4,2.3177
0.9818,0.8909,1.8706,4.8192,0.1207,1,14,0.1466,4,2.3019
0.9818,0.9091,1.8389,4.8826,0.1203,1,14,0.0884,5,2.2881
0.9818,0.9273,1.8072,4.9460,0.1206,0,14,0.0647,5,2.2764
0.9818,0.9455,1.7755,5.0094,0.1214,0,14,0.1030,5,2.2669
0.9818,0.9636,1.7438,5.0728,0.1229,1,15,0.1646,6,2.2596
0.9818,0.9818,1.7121,5.1362,0.1252,1,14,0.2275,5,2.2545
